"ID","Carrier","FlightNo","Destination","DepartTime","Day","Month","FlightLength","Delay","Delayed30"
2925,"AA",345,"ORD","4-8pm","Mon","June",160,-8,"No"
2926,"AA",347,"ORD","4-8pm","Mon","June",155,39,"Yes"
2927,"AA",363,"ORD","4-8pm","Mon","June",155,-6,"No"
2929,"AA",413,"MIA","4-8am","Mon","June",185,-6,"No"
2932,"AA",701,"DFW","4-8am","Mon","June",225,-9,"No"
2933,"AA",707,"DFW","4-8am","Mon","June",230,-5,"No"
2934,"AA",709,"DFW","4-8am","Mon","June",235,-4,"No"
2944,"AA",763,"DFW","4-8pm","Mon","June",250,-5,"No"
2945,"AA",785,"DFW","4-8pm","Mon","June",240,-6,"No"
2946,"AA",787,"DFW","4-8pm","Mon","June",240,-6,"No"
2949,"AA",1551,"BNA","4-8pm","Mon","June",150,-5,"No"
2950,"AA",1559,"MIA","4-8pm","Mon","June",195,43,"Yes"
2951,"AA",1685,"MIA","4-8am","Mon","June",175,-6,"No"
2956,"AA",2011,"MIA","4-8pm","Mon","June",185,2,"No"
2960,"AA",2223,"STL","4-8pm","Mon","June",175,-8,"No"
2961,"AA",2255,"MIA","4-8am","Mon","June",175,-4,"No"
2962,"AA",301,"ORD","4-8am","Tue","June",140,-5,"No"
2963,"AA",303,"ORD","4-8am","Tue","June",145,-1,"No"
2964,"AA",305,"ORD","4-8am","Tue","June",145,104,"Yes"
2974,"AA",341,"ORD","4-8pm","Tue","June",160,38,"Yes"
2975,"AA",345,"ORD","4-8pm","Tue","June",160,2,"No"
2976,"AA",347,"ORD","4-8pm","Tue","June",155,168,"Yes"
2977,"AA",363,"ORD","4-8pm","Tue","June",155,0,"No"
2979,"AA",413,"MIA","4-8am","Tue","June",185,-7,"No"
2982,"AA",701,"DFW","4-8am","Tue","June",225,-5,"No"
2983,"AA",707,"DFW","4-8am","Tue","June",230,-7,"No"
2984,"AA",709,"DFW","4-8am","Tue","June",235,0,"No"
2994,"AA",763,"DFW","4-8pm","Tue","June",250,-8,"No"
2995,"AA",785,"DFW","4-8pm","Tue","June",240,1,"No"
2996,"AA",787,"DFW","4-8pm","Tue","June",240,0,"No"
2999,"AA",1551,"BNA","4-8pm","Tue","June",150,-7,"No"
3000,"AA",1559,"MIA","4-8pm","Tue","June",195,250,"Yes"
3001,"AA",1685,"MIA","4-8am","Tue","June",175,-1,"No"
3006,"AA",2011,"MIA","4-8pm","Tue","June",185,257,"Yes"
3010,"AA",2223,"STL","4-8pm","Tue","June",175,-8,"No"
3011,"AA",2255,"MIA","4-8am","Tue","June",175,-2,"No"
3012,"AA",301,"ORD","4-8am","Wed","June",140,-5,"No"
3013,"AA",303,"ORD","4-8am","Wed","June",145,101,"Yes"
3014,"AA",305,"ORD","4-8am","Wed","June",145,-3,"No"
3024,"AA",341,"ORD","4-8pm","Wed","June",160,-8,"No"
3025,"AA",345,"ORD","4-8pm","Wed","June",160,-3,"No"
3026,"AA",347,"ORD","4-8pm","Wed","June",155,80,"Yes"
3028,"AA",413,"MIA","4-8am","Wed","June",185,-5,"No"
3031,"AA",701,"DFW","4-8am","Wed","June",225,-7,"No"
3032,"AA",707,"DFW","4-8am","Wed","June",230,-7,"No"
3033,"AA",709,"DFW","4-8am","Wed","June",235,-1,"No"
3043,"AA",763,"DFW","4-8pm","Wed","June",250,8,"No"
3044,"AA",785,"DFW","4-8pm","Wed","June",240,14,"No"
3045,"AA",787,"DFW","4-8pm","Wed","June",240,4,"No"
3048,"AA",1551,"BNA","4-8pm","Wed","June",150,-5,"No"
3049,"AA",1559,"MIA","4-8pm","Wed","June",195,2,"No"
3050,"AA",1685,"MIA","4-8am","Wed","June",175,0,"No"
3055,"AA",2011,"MIA","4-8pm","Wed","June",185,-2,"No"
3059,"AA",2223,"STL","4-8pm","Wed","June",175,-3,"No"
3060,"AA",2255,"MIA","4-8am","Wed","June",175,-9,"No"
3061,"AA",301,"ORD","4-8am","Thu","June",140,-3,"No"
3062,"AA",303,"ORD","4-8am","Thu","June",145,-5,"No"
3063,"AA",305,"ORD","4-8am","Thu","June",140,-5,"No"
3064,"AA",309,"ORD","4-8am","Thu","June",140,-6,"No"
3073,"AA",341,"ORD","4-8pm","Thu","June",160,11,"No"
3074,"AA",345,"ORD","4-8pm","Thu","June",155,8,"No"
3075,"AA",347,"ORD","4-8pm","Thu","June",168,69,"Yes"
3076,"AA",353,"ORD","4-8pm","Thu","June",155,57,"Yes"
3077,"AA",363,"ORD","4-8pm","Thu","June",155,79,"Yes"
3079,"AA",413,"MIA","4-8am","Thu","June",183,-6,"No"
3082,"AA",701,"DFW","4-8am","Thu","June",213,-9,"No"
3083,"AA",707,"DFW","4-8am","Thu","June",214,32,"Yes"
3094,"AA",763,"DFW","4-8pm","Thu","June",233,0,"No"
3095,"AA",785,"DFW","4-8pm","Thu","June",235,0,"No"
3096,"AA",787,"DFW","4-8pm","Thu","June",228,0,"No"
3100,"AA",1551,"BNA","4-8pm","Thu","June",150,112,"Yes"
3101,"AA",1559,"MIA","4-8pm","Thu","June",199,22,"No"
3102,"AA",1685,"MIA","4-8am","Thu","June",178,-3,"No"
3107,"AA",2011,"MIA","4-8pm","Thu","June",195,20,"No"
3110,"AA",2223,"STL","4-8pm","Thu","June",168,131,"Yes"
3111,"AA",2255,"MIA","4-8am","Thu","June",170,-4,"No"
3112,"AA",301,"ORD","4-8am","Fri","June",140,-1,"No"
3113,"AA",303,"ORD","4-8am","Fri","June",145,-5,"No"
3114,"AA",305,"ORD","4-8am","Fri","June",140,-2,"No"
3115,"AA",309,"ORD","4-8am","Fri","June",140,1,"No"
3124,"AA",341,"ORD","4-8pm","Fri","June",160,14,"No"
3125,"AA",345,"ORD","4-8pm","Fri","June",155,11,"No"
3126,"AA",347,"ORD","4-8pm","Fri","June",168,98,"Yes"
3127,"AA",353,"ORD","4-8pm","Fri","June",155,0,"No"
3128,"AA",363,"ORD","4-8pm","Fri","June",155,25,"No"
3130,"AA",413,"MIA","4-8am","Fri","June",183,-6,"No"
3133,"AA",701,"DFW","4-8am","Fri","June",213,-1,"No"
3134,"AA",707,"DFW","4-8am","Fri","June",214,-5,"No"
3145,"AA",763,"DFW","4-8pm","Fri","June",233,0,"No"
3146,"AA",785,"DFW","4-8pm","Fri","June",235,15,"No"
3147,"AA",787,"DFW","4-8pm","Fri","June",228,20,"No"
3151,"AA",1551,"BNA","4-8pm","Fri","June",150,73,"Yes"
3152,"AA",1559,"MIA","4-8pm","Fri","June",199,0,"No"
3153,"AA",1685,"MIA","4-8am","Fri","June",178,3,"No"
3158,"AA",2011,"MIA","4-8pm","Fri","June",195,13,"No"
3161,"AA",2223,"STL","4-8pm","Fri","June",168,-7,"No"
3162,"AA",2255,"MIA","4-8am","Fri","June",170,-8,"No"
3163,"AA",301,"ORD","4-8am","Sat","June",140,-5,"No"
3164,"AA",305,"ORD","4-8am","Sat","June",140,-4,"No"
3165,"AA",309,"ORD","4-8am","Sat","June",140,61,"Yes"
3172,"AA",341,"ORD","4-8pm","Sat","June",160,35,"Yes"
3173,"AA",347,"ORD","4-8pm","Sat","June",168,-9,"No"
3175,"AA",413,"MIA","4-8am","Sat","June",183,32,"Yes"
3178,"AA",701,"DFW","4-8am","Sat","June",213,-3,"No"
3188,"AA",763,"DFW","4-8pm","Sat","June",233,28,"No"
3189,"AA",785,"DFW","4-8pm","Sat","June",235,-6,"No"
3190,"AA",787,"DFW","4-8pm","Sat","June",228,-7,"No"
3192,"AA",1559,"MIA","4-8pm","Sat","June",199,25,"No"
3193,"AA",1685,"MIA","4-8am","Sat","June",178,-1,"No"
3197,"AA",2011,"MIA","4-8pm","Sat","June",195,69,"Yes"
3200,"AA",2223,"STL","4-8pm","Sat","June",168,-4,"No"
3201,"AA",2255,"MIA","4-8am","Sat","June",170,0,"No"
3202,"AA",301,"ORD","4-8am","Sun","June",140,-1,"No"
3203,"AA",303,"ORD","4-8am","Sun","June",145,-6,"No"
3204,"AA",309,"ORD","4-8am","Sun","June",140,-7,"No"
3211,"AA",341,"ORD","4-8pm","Sun","June",160,-8,"No"
3212,"AA",345,"ORD","4-8pm","Sun","June",155,-2,"No"
3213,"AA",347,"ORD","4-8pm","Sun","June",168,-1,"No"
3214,"AA",353,"ORD","4-8pm","Sun","June",155,-5,"No"
3215,"AA",363,"ORD","4-8pm","Sun","June",155,-7,"No"
3217,"AA",413,"MIA","4-8am","Sun","June",183,-1,"No"
3220,"AA",701,"DFW","4-8am","Sun","June",213,0,"No"
3221,"AA",707,"DFW","4-8am","Sun","June",214,-6,"No"
3231,"AA",763,"DFW","4-8pm","Sun","June",233,-5,"No"
3232,"AA",785,"DFW","4-8pm","Sun","June",235,-3,"No"
3233,"AA",787,"DFW","4-8pm","Sun","June",228,-5,"No"
3236,"AA",1551,"BNA","4-8pm","Sun","June",150,-9,"No"
3237,"AA",1559,"MIA","4-8pm","Sun","June",199,-2,"No"
3238,"AA",1685,"MIA","4-8am","Sun","June",178,-4,"No"
3243,"AA",2011,"MIA","4-8pm","Sun","June",195,-3,"No"
3246,"AA",2223,"STL","4-8pm","Sun","June",168,-1,"No"
3247,"AA",2255,"MIA","4-8am","Sun","June",170,-5,"No"
3248,"AA",301,"ORD","4-8am","Mon","June",140,-6,"No"
3249,"AA",303,"ORD","4-8am","Mon","June",145,-6,"No"
3250,"AA",305,"ORD","4-8am","Mon","June",140,0,"No"
3251,"AA",309,"ORD","4-8am","Mon","June",140,-4,"No"
3260,"AA",341,"ORD","4-8pm","Mon","June",160,-5,"No"
3261,"AA",345,"ORD","4-8pm","Mon","June",155,-6,"No"
3262,"AA",347,"ORD","4-8pm","Mon","June",168,22,"No"
3263,"AA",353,"ORD","4-8pm","Mon","June",155,0,"No"
3264,"AA",363,"ORD","4-8pm","Mon","June",155,108,"Yes"
3266,"AA",413,"MIA","4-8am","Mon","June",183,-3,"No"
3269,"AA",701,"DFW","4-8am","Mon","June",213,-5,"No"
3270,"AA",707,"DFW","4-8am","Mon","June",214,0,"No"
3281,"AA",763,"DFW","4-8pm","Mon","June",233,64,"Yes"
3282,"AA",785,"DFW","4-8pm","Mon","June",235,209,"Yes"
3283,"AA",787,"DFW","4-8pm","Mon","June",228,105,"Yes"
3287,"AA",1551,"BNA","4-8pm","Mon","June",150,134,"Yes"
3288,"AA",1559,"MIA","4-8pm","Mon","June",199,1,"No"
3289,"AA",1685,"MIA","4-8am","Mon","June",178,-1,"No"
3294,"AA",2011,"MIA","4-8pm","Mon","June",195,252,"Yes"
3297,"AA",2223,"STL","4-8pm","Mon","June",168,-5,"No"
3298,"AA",2255,"MIA","4-8am","Mon","June",170,2,"No"
3299,"AA",301,"ORD","4-8am","Tue","June",140,-1,"No"
3300,"AA",303,"ORD","4-8am","Tue","June",145,-6,"No"
3301,"AA",305,"ORD","4-8am","Tue","June",140,-2,"No"
3302,"AA",309,"ORD","4-8am","Tue","June",140,-6,"No"
3311,"AA",341,"ORD","4-8pm","Tue","June",160,25,"No"
3312,"AA",345,"ORD","4-8pm","Tue","June",155,0,"No"
3313,"AA",347,"ORD","4-8pm","Tue","June",168,8,"No"
3314,"AA",353,"ORD","4-8pm","Tue","June",155,104,"Yes"
3315,"AA",363,"ORD","4-8pm","Tue","June",155,51,"Yes"
3317,"AA",413,"MIA","4-8am","Tue","June",183,-7,"No"
3320,"AA",701,"DFW","4-8am","Tue","June",213,-8,"No"
3321,"AA",707,"DFW","4-8am","Tue","June",214,0,"No"
3332,"AA",763,"DFW","4-8pm","Tue","June",233,-6,"No"
3333,"AA",785,"DFW","4-8pm","Tue","June",235,2,"No"
3334,"AA",787,"DFW","4-8pm","Tue","June",228,0,"No"
3338,"AA",1551,"BNA","4-8pm","Tue","June",150,12,"No"
3339,"AA",1559,"MIA","4-8pm","Tue","June",199,63,"Yes"
3340,"AA",1685,"MIA","4-8am","Tue","June",178,-5,"No"
3345,"AA",2011,"MIA","4-8pm","Tue","June",195,120,"Yes"
3348,"AA",2223,"STL","4-8pm","Tue","June",168,-3,"No"
3349,"AA",2255,"MIA","4-8am","Tue","June",170,-3,"No"
3350,"AA",301,"ORD","4-8am","Wed","June",140,-2,"No"
3351,"AA",303,"ORD","4-8am","Wed","June",145,-6,"No"
3352,"AA",305,"ORD","4-8am","Wed","June",140,-7,"No"
3353,"AA",309,"ORD","4-8am","Wed","June",140,24,"No"
3362,"AA",341,"ORD","4-8pm","Wed","June",160,-7,"No"
3363,"AA",345,"ORD","4-8pm","Wed","June",155,-8,"No"
3364,"AA",347,"ORD","4-8pm","Wed","June",168,-4,"No"
3365,"AA",353,"ORD","4-8pm","Wed","June",155,-3,"No"
3366,"AA",363,"ORD","4-8pm","Wed","June",155,0,"No"
3368,"AA",413,"MIA","4-8am","Wed","June",183,-6,"No"
3371,"AA",701,"DFW","4-8am","Wed","June",213,-4,"No"
3372,"AA",707,"DFW","4-8am","Wed","June",214,-8,"No"
3383,"AA",763,"DFW","4-8pm","Wed","June",233,-7,"No"
3384,"AA",785,"DFW","4-8pm","Wed","June",235,-1,"No"
3385,"AA",787,"DFW","4-8pm","Wed","June",228,-9,"No"
3389,"AA",1551,"BNA","4-8pm","Wed","June",150,-6,"No"
3390,"AA",1559,"MIA","4-8pm","Wed","June",199,0,"No"
3391,"AA",1685,"MIA","4-8am","Wed","June",178,-5,"No"
3396,"AA",2011,"MIA","4-8pm","Wed","June",195,-1,"No"
3399,"AA",2223,"STL","4-8pm","Wed","June",168,-7,"No"
3400,"AA",2255,"MIA","4-8am","Wed","June",170,-7,"No"
3401,"AA",301,"ORD","4-8am","Thu","June",140,-5,"No"
3402,"AA",303,"ORD","4-8am","Thu","June",145,-6,"No"
3403,"AA",305,"ORD","4-8am","Thu","June",140,-4,"No"
3404,"AA",309,"ORD","4-8am","Thu","June",140,-4,"No"
3413,"AA",341,"ORD","4-8pm","Thu","June",160,99,"Yes"
3414,"AA",345,"ORD","4-8pm","Thu","June",155,0,"No"
3415,"AA",347,"ORD","4-8pm","Thu","June",168,35,"Yes"
3416,"AA",353,"ORD","4-8pm","Thu","June",155,140,"Yes"
3417,"AA",363,"ORD","4-8pm","Thu","June",155,99,"Yes"
3419,"AA",413,"MIA","4-8am","Thu","June",183,-2,"No"
3422,"AA",701,"DFW","4-8am","Thu","June",213,-8,"No"
3423,"AA",707,"DFW","4-8am","Thu","June",214,-1,"No"
3434,"AA",763,"DFW","4-8pm","Thu","June",233,81,"Yes"
3435,"AA",785,"DFW","4-8pm","Thu","June",235,86,"Yes"
3436,"AA",787,"DFW","4-8pm","Thu","June",228,82,"Yes"
3440,"AA",1551,"BNA","4-8pm","Thu","June",150,114,"Yes"
3441,"AA",1559,"MIA","4-8pm","Thu","June",199,100,"Yes"
3442,"AA",1685,"MIA","4-8am","Thu","June",178,9,"No"
3447,"AA",2011,"MIA","4-8pm","Thu","June",195,87,"Yes"
3450,"AA",2223,"STL","4-8pm","Thu","June",168,18,"No"
3451,"AA",2255,"MIA","4-8am","Thu","June",170,-7,"No"
3452,"AA",301,"ORD","4-8am","Fri","June",140,16,"No"
3453,"AA",303,"ORD","4-8am","Fri","June",145,-2,"No"
3454,"AA",305,"ORD","4-8am","Fri","June",140,-5,"No"
3455,"AA",309,"ORD","4-8am","Fri","June",140,-6,"No"
3464,"AA",341,"ORD","4-8pm","Fri","June",160,0,"No"
3465,"AA",345,"ORD","4-8pm","Fri","June",155,0,"No"
3466,"AA",347,"ORD","4-8pm","Fri","June",168,0,"No"
3467,"AA",353,"ORD","4-8pm","Fri","June",155,0,"No"
3468,"AA",363,"ORD","4-8pm","Fri","June",155,0,"No"
3470,"AA",413,"MIA","4-8am","Fri","June",183,-3,"No"
3473,"AA",701,"DFW","4-8am","Fri","June",213,-5,"No"
3474,"AA",707,"DFW","4-8am","Fri","June",214,0,"No"
3485,"AA",763,"DFW","4-8pm","Fri","June",233,1,"No"
3486,"AA",785,"DFW","4-8pm","Fri","June",235,0,"No"
3487,"AA",787,"DFW","4-8pm","Fri","June",228,15,"No"
3491,"AA",1551,"BNA","4-8pm","Fri","June",150,-3,"No"
3492,"AA",1559,"MIA","4-8pm","Fri","June",199,-8,"No"
3493,"AA",1685,"MIA","4-8am","Fri","June",178,0,"No"
3498,"AA",2011,"MIA","4-8pm","Fri","June",195,50,"Yes"
3501,"AA",2223,"STL","4-8pm","Fri","June",168,-5,"No"
3502,"AA",2255,"MIA","4-8am","Fri","June",170,0,"No"
3503,"AA",301,"ORD","4-8am","Sat","June",140,2,"No"
3504,"AA",305,"ORD","4-8am","Sat","June",140,-9,"No"
3505,"AA",309,"ORD","4-8am","Sat","June",140,-7,"No"
3512,"AA",341,"ORD","4-8pm","Sat","June",160,29,"No"
3513,"AA",347,"ORD","4-8pm","Sat","June",168,-3,"No"
3515,"AA",413,"MIA","4-8am","Sat","June",183,-4,"No"
3518,"AA",701,"DFW","4-8am","Sat","June",213,-3,"No"
3528,"AA",763,"DFW","4-8pm","Sat","June",233,-4,"No"
3529,"AA",785,"DFW","4-8pm","Sat","June",235,-3,"No"
3530,"AA",787,"DFW","4-8pm","Sat","June",228,-2,"No"
3532,"AA",1559,"MIA","4-8pm","Sat","June",199,-2,"No"
3533,"AA",1685,"MIA","4-8am","Sat","June",178,0,"No"
3537,"AA",2011,"MIA","4-8pm","Sat","June",195,-8,"No"
3540,"AA",2223,"STL","4-8pm","Sat","June",168,-5,"No"
3541,"AA",2255,"MIA","4-8am","Sat","June",170,-4,"No"
3542,"AA",301,"ORD","4-8am","Sun","June",140,-1,"No"
3543,"AA",303,"ORD","4-8am","Sun","June",145,-8,"No"
3544,"AA",309,"ORD","4-8am","Sun","June",140,-4,"No"
3551,"AA",341,"ORD","4-8pm","Sun","June",160,4,"No"
3552,"AA",345,"ORD","4-8pm","Sun","June",155,-6,"No"
3553,"AA",347,"ORD","4-8pm","Sun","June",168,-5,"No"
3554,"AA",353,"ORD","4-8pm","Sun","June",155,-5,"No"
3555,"AA",363,"ORD","4-8pm","Sun","June",155,-3,"No"
3557,"AA",413,"MIA","4-8am","Sun","June",183,-1,"No"
3560,"AA",701,"DFW","4-8am","Sun","June",213,-5,"No"
3561,"AA",707,"DFW","4-8am","Sun","June",214,-2,"No"
3571,"AA",763,"DFW","4-8pm","Sun","June",233,-4,"No"
3572,"AA",785,"DFW","4-8pm","Sun","June",235,21,"No"
3573,"AA",787,"DFW","4-8pm","Sun","June",228,21,"No"
3576,"AA",1551,"BNA","4-8pm","Sun","June",150,-6,"No"
3577,"AA",1559,"MIA","4-8pm","Sun","June",199,50,"Yes"
3578,"AA",1685,"MIA","4-8am","Sun","June",178,-3,"No"
3583,"AA",2011,"MIA","4-8pm","Sun","June",195,3,"No"
3586,"AA",2223,"STL","4-8pm","Sun","June",168,-2,"No"
3587,"AA",2255,"MIA","4-8am","Sun","June",170,10,"No"
3588,"AA",301,"ORD","4-8am","Mon","June",140,-4,"No"
3589,"AA",303,"ORD","4-8am","Mon","June",145,-4,"No"
3590,"AA",305,"ORD","4-8am","Mon","June",140,17,"No"
3591,"AA",309,"ORD","4-8am","Mon","June",140,-3,"No"
3600,"AA",341,"ORD","4-8pm","Mon","June",160,-3,"No"
3601,"AA",345,"ORD","4-8pm","Mon","June",155,10,"No"
3602,"AA",347,"ORD","4-8pm","Mon","June",168,1,"No"
3603,"AA",353,"ORD","4-8pm","Mon","June",155,9,"No"
3604,"AA",363,"ORD","4-8pm","Mon","June",155,33,"Yes"
3606,"AA",413,"MIA","4-8am","Mon","June",183,-8,"No"
3609,"AA",701,"DFW","4-8am","Mon","June",213,-8,"No"
3610,"AA",707,"DFW","4-8am","Mon","June",214,6,"No"
3621,"AA",763,"DFW","4-8pm","Mon","June",233,5,"No"
3622,"AA",785,"DFW","4-8pm","Mon","June",235,13,"No"
3623,"AA",787,"DFW","4-8pm","Mon","June",228,-2,"No"
3627,"AA",1551,"BNA","4-8pm","Mon","June",150,-1,"No"
3628,"AA",1559,"MIA","4-8pm","Mon","June",199,3,"No"
3629,"AA",1685,"MIA","4-8am","Mon","June",178,-2,"No"
3634,"AA",2011,"MIA","4-8pm","Mon","June",195,5,"No"
3637,"AA",2223,"STL","4-8pm","Mon","June",168,32,"Yes"
3638,"AA",2255,"MIA","4-8am","Mon","June",170,0,"No"
3639,"AA",301,"ORD","4-8am","Tue","June",140,-3,"No"
3640,"AA",303,"ORD","4-8am","Tue","June",145,-7,"No"
3641,"AA",305,"ORD","4-8am","Tue","June",140,-1,"No"
3642,"AA",309,"ORD","4-8am","Tue","June",140,-4,"No"
3651,"AA",341,"ORD","4-8pm","Tue","June",160,-4,"No"
3652,"AA",345,"ORD","4-8pm","Tue","June",155,-6,"No"
3653,"AA",347,"ORD","4-8pm","Tue","June",168,-3,"No"
3654,"AA",353,"ORD","4-8pm","Tue","June",155,0,"No"
3655,"AA",363,"ORD","4-8pm","Tue","June",155,-2,"No"
3657,"AA",413,"MIA","4-8am","Tue","June",183,-4,"No"
3660,"AA",701,"DFW","4-8am","Tue","June",213,-6,"No"
3661,"AA",707,"DFW","4-8am","Tue","June",214,-2,"No"
3672,"AA",763,"DFW","4-8pm","Tue","June",233,-2,"No"
3673,"AA",785,"DFW","4-8pm","Tue","June",235,13,"No"
3674,"AA",787,"DFW","4-8pm","Tue","June",228,3,"No"
3678,"AA",1551,"BNA","4-8pm","Tue","June",150,-9,"No"
3679,"AA",1559,"MIA","4-8pm","Tue","June",199,36,"Yes"
3680,"AA",1685,"MIA","4-8am","Tue","June",178,9,"No"
3685,"AA",2011,"MIA","4-8pm","Tue","June",195,34,"Yes"
3688,"AA",2223,"STL","4-8pm","Tue","June",168,-7,"No"
3689,"AA",2255,"MIA","4-8am","Tue","June",170,-4,"No"
3690,"AA",301,"ORD","4-8am","Wed","June",140,-1,"No"
3691,"AA",303,"ORD","4-8am","Wed","June",145,-7,"No"
3692,"AA",305,"ORD","4-8am","Wed","June",140,-4,"No"
3693,"AA",309,"ORD","4-8am","Wed","June",140,-6,"No"
3702,"AA",341,"ORD","4-8pm","Wed","June",160,21,"No"
3703,"AA",345,"ORD","4-8pm","Wed","June",155,39,"Yes"
3704,"AA",347,"ORD","4-8pm","Wed","June",168,31,"Yes"
3705,"AA",353,"ORD","4-8pm","Wed","June",155,127,"Yes"
3706,"AA",363,"ORD","4-8pm","Wed","June",155,90,"Yes"
3708,"AA",413,"MIA","4-8am","Wed","June",183,-5,"No"
3711,"AA",701,"DFW","4-8am","Wed","June",213,-6,"No"
3712,"AA",707,"DFW","4-8am","Wed","June",214,-6,"No"
3723,"AA",763,"DFW","4-8pm","Wed","June",233,214,"Yes"
3724,"AA",785,"DFW","4-8pm","Wed","June",235,4,"No"
3725,"AA",787,"DFW","4-8pm","Wed","June",228,162,"Yes"
3729,"AA",1551,"BNA","4-8pm","Wed","June",150,110,"Yes"
3730,"AA",1559,"MIA","4-8pm","Wed","June",199,22,"No"
3731,"AA",1685,"MIA","4-8am","Wed","June",178,10,"No"
3736,"AA",2011,"MIA","4-8pm","Wed","June",195,33,"Yes"
3739,"AA",2223,"STL","4-8pm","Wed","June",168,-3,"No"
3740,"AA",2255,"MIA","4-8am","Wed","June",170,0,"No"
3741,"AA",301,"ORD","4-8am","Thu","June",140,-1,"No"
3742,"AA",303,"ORD","4-8am","Thu","June",145,-4,"No"
3743,"AA",305,"ORD","4-8am","Thu","June",140,-6,"No"
3744,"AA",309,"ORD","4-8am","Thu","June",140,15,"No"
3753,"AA",341,"ORD","4-8pm","Thu","June",160,2,"No"
3754,"AA",345,"ORD","4-8pm","Thu","June",155,0,"No"
3755,"AA",347,"ORD","4-8pm","Thu","June",168,-2,"No"
3756,"AA",353,"ORD","4-8pm","Thu","June",155,22,"No"
3757,"AA",363,"ORD","4-8pm","Thu","June",155,104,"Yes"
3759,"AA",413,"MIA","4-8am","Thu","June",183,-2,"No"
3762,"AA",701,"DFW","4-8am","Thu","June",213,42,"Yes"
3763,"AA",707,"DFW","4-8am","Thu","June",214,2,"No"
3774,"AA",763,"DFW","4-8pm","Thu","June",233,108,"Yes"
3775,"AA",785,"DFW","4-8pm","Thu","June",235,-2,"No"
3776,"AA",787,"DFW","4-8pm","Thu","June",228,153,"Yes"
3780,"AA",1551,"BNA","4-8pm","Thu","June",150,-9,"No"
3781,"AA",1559,"MIA","4-8pm","Thu","June",199,17,"No"
3782,"AA",1685,"MIA","4-8am","Thu","June",178,3,"No"
3787,"AA",2011,"MIA","4-8pm","Thu","June",195,-4,"No"
3790,"AA",2223,"STL","4-8pm","Thu","June",168,31,"Yes"
3791,"AA",2255,"MIA","4-8am","Thu","June",170,12,"No"
3792,"AA",301,"ORD","4-8am","Fri","June",140,-5,"No"
3793,"AA",303,"ORD","4-8am","Fri","June",145,0,"No"
3794,"AA",305,"ORD","4-8am","Fri","June",140,-4,"No"
3795,"AA",309,"ORD","4-8am","Fri","June",140,-7,"No"
3804,"AA",341,"ORD","4-8pm","Fri","June",160,1,"No"
3805,"AA",345,"ORD","4-8pm","Fri","June",155,166,"Yes"
3806,"AA",347,"ORD","4-8pm","Fri","June",168,-2,"No"
3807,"AA",353,"ORD","4-8pm","Fri","June",155,290,"Yes"
3808,"AA",363,"ORD","4-8pm","Fri","June",155,116,"Yes"
3810,"AA",413,"MIA","4-8am","Fri","June",183,-4,"No"
3813,"AA",701,"DFW","4-8am","Fri","June",213,-6,"No"
3814,"AA",707,"DFW","4-8am","Fri","June",214,3,"No"
3825,"AA",763,"DFW","4-8pm","Fri","June",233,-1,"No"
3826,"AA",785,"DFW","4-8pm","Fri","June",235,41,"Yes"
3827,"AA",787,"DFW","4-8pm","Fri","June",228,290,"Yes"
3831,"AA",1551,"BNA","4-8pm","Fri","June",150,14,"No"
3832,"AA",1559,"MIA","4-8pm","Fri","June",199,71,"Yes"
3833,"AA",1685,"MIA","4-8am","Fri","June",178,1,"No"
3838,"AA",2011,"MIA","4-8pm","Fri","June",195,98,"Yes"
3841,"AA",2223,"STL","4-8pm","Fri","June",168,-1,"No"
3842,"AA",2255,"MIA","4-8am","Fri","June",170,0,"No"
3843,"AA",301,"ORD","4-8am","Sat","June",140,-9,"No"
3844,"AA",305,"ORD","4-8am","Sat","June",140,-3,"No"
3845,"AA",309,"ORD","4-8am","Sat","June",140,0,"No"
3852,"AA",341,"ORD","4-8pm","Sat","June",160,-5,"No"
3853,"AA",347,"ORD","4-8pm","Sat","June",168,-6,"No"
3855,"AA",413,"MIA","4-8am","Sat","June",183,17,"No"
3858,"AA",701,"DFW","4-8am","Sat","June",213,-10,"No"
3868,"AA",763,"DFW","4-8pm","Sat","June",233,-5,"No"
3869,"AA",785,"DFW","4-8pm","Sat","June",235,-6,"No"
3870,"AA",787,"DFW","4-8pm","Sat","June",228,5,"No"
3872,"AA",1559,"MIA","4-8pm","Sat","June",199,-3,"No"
3873,"AA",1685,"MIA","4-8am","Sat","June",178,4,"No"
3877,"AA",2011,"MIA","4-8pm","Sat","June",195,12,"No"
3880,"AA",2223,"STL","4-8pm","Sat","June",168,-4,"No"
3881,"AA",2255,"MIA","4-8am","Sat","June",170,0,"No"
3882,"AA",301,"ORD","4-8am","Sun","June",140,3,"No"
3883,"AA",303,"ORD","4-8am","Sun","June",145,-4,"No"
3884,"AA",309,"ORD","4-8am","Sun","June",140,-5,"No"
3891,"AA",341,"ORD","4-8pm","Sun","June",160,20,"No"
3892,"AA",345,"ORD","4-8pm","Sun","June",155,0,"No"
3893,"AA",347,"ORD","4-8pm","Sun","June",168,-5,"No"
3894,"AA",353,"ORD","4-8pm","Sun","June",155,-7,"No"
3895,"AA",363,"ORD","4-8pm","Sun","June",155,176,"Yes"
3897,"AA",413,"MIA","4-8am","Sun","June",183,-3,"No"
3900,"AA",701,"DFW","4-8am","Sun","June",213,-2,"No"
